,Country/Region,Date,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
26776,Chile,2020-06-13,201634,3101.0,137296.0,61237.0,8182,231,5938
26777,China,2020-06-13,84286,4616.0,77899.0,1771.0,58,0,3
26778,Colombia,2020-06-13,48746,1592.0,18749.0,28405.0,1888,47,926
26779,Comoros,2020-06-13,176,2.0,114.0,60.0,13,0,17
26780,Congo (Brazzaville),2020-06-13,728,24.0,221.0,483.0,0,0,0
26781,Congo (Kinshasa),2020-06-13,4724,106.0,595.0,4023.0,87,5,15
26782,Costa Rica,2020-06-13,1662,12.0,743.0,907.0,50,0,12
26783,Cote d'Ivoire,2020-06-13,4848,45.0,2397.0,2406.0,164,0,134
26784,Croatia,2020-06-13,2251,107.0,2134.0,10.0,2,0,1
26785,Cuba,2020-06-13,2238,0.0,1923.0,315.0,5,0,21
26786,Cyprus,2020-06-13,980,18.0,807.0,155.0,0,0,0
26787,Czechia,2020-06-13,9991,0.0,7219.0,2772.0,53,0,4
26788,Denmark,2020-06-13,12339,597.0,11235.0,507.0,40,3,42
26789,Djibouti,2020-06-13,4449,41.0,2823.0,1585.0,8,3,93
26790,Dominica,2020-06-13,18,0.0,16.0,2.0,0,0,0
26791,Dominican Republic,2020-06-13,22572,577.0,13084.0,8911.0,564,9,330
26792,Ecuador,2020-06-13,46356,3874.0,22865.0,19617.0,578,46,186
26793,Egypt,2020-06-13,42980,0.0,11529.0,31451.0,1677,0,421
26794,El Salvador,2020-06-13,3603,72.0,1738.0,1793.0,122,4,151
26795,Equatorial Guinea,2020-06-13,1306,12.0,200.0,1094.0,0,0,0
26796,Eritrea,2020-06-13,65,0.0,39.0,26.0,24,0,0
26797,Estonia,2020-06-13,1973,69.0,1705.0,199.0,3,0,2
26798,Eswatini,2020-06-13,486,3.0,247.0,236.0,14,0,1
26799,Ethiopia,2020-06-13,3166,55.0,495.0,2616.0,251,8,44
26800,Fiji,2020-06-13,18,0.0,18.0,0.0,0,0,0
26801,Finland,2020-06-13,7087,325.0,6200.0,562.0,14,0,0
26802,France,2020-06-13,194072,29401.0,72931.0,91740.0,526,24,236
26803,Gabon,2020-06-13,3463,23.0,1024.0,2416.0,0,0,0
26804,Gambia,2020-06-13,28,1.0,24.0,3.0,0,0,2
26805,Georgia,2020-06-13,851,14.0,702.0,135.0,8,1,5
26806,Germany,2020-06-13,187267,0.0,171970.0,15297.0,41,0,435
26807,Ghana,2020-06-13,11118,48.0,3979.0,7091.0,262,0,58
26808,Greece,2020-06-13,3112,183.0,1374.0,1555.0,4,0,0
26809,Grenada,2020-06-13,23,0.0,22.0,1.0,0,0,0
26810,Guatemala,2020-06-13,9491,367.0,1804.0,7320.0,509,16,102
26811,Guinea,2020-06-13,4484,25.0,3213.0,1246.0,58,1,107
26812,Guinea-Bissau,2020-06-13,1460,15.0,153.0,1292.0,0,0,0
26813,Guyana,2020-06-13,159,0.0,95.0,64.0,0,0,0
26814,Haiti,2020-06-13,4165,70.0,24.0,4071.0,224,6,0
26815,Holy See,2020-06-13,12,0.0,12.0,0.0,0,0,0
26816,Honduras,2020-06-13,8455,310.0,894.0,7251.0,323,4,50
26817,Hungary,2020-06-13,4064,559.0,2476.0,1029.0,11,4,29
26818,Iceland,2020-06-13,1808,10.0,1794.0,4.0,1,0,0
26819,India,2020-06-13,320922,9195.0,162379.0,149348.0,11929,311,8049
26820,Indonesia,2020-06-13,37420,2091.0,13776.0,21553.0,1014,43,563
26821,Iran,2020-06-13,184955,8730.0,146748.0,29477.0,2430,71,2099
26822,Iraq,2020-06-13,18950,549.0,7515.0,10886.0,1180,53,647
26823,Ireland,2020-06-13,25295,1705.0,22698.0,892.0,45,0,0
26824,Israel,2020-06-13,18972,0.0,15357.0,3615.0,177,0,69
26825,Italy,2020-06-13,236651,34301.0,174865.0,27485.0,346,78,1780
26826,Jamaica,2020-06-13,615,10.0,420.0,185.0,1,0,3
26827,Japan,2020-06-13,17293,927.0,15458.0,908.0,43,3,96
26828,Jordan,2020-06-13,953,9.0,678.0,266.0,38,0,7
26829,Kazakhstan,2020-06-13,14238,73.0,8829.0,5336.0,366,3,0
26830,Kenya,2020-06-13,3457,100.0,1221.0,2136.0,152,4,57
26831,"Korea, South",2020-06-13,12085,0.0,10718.0,1367.0,34,0,27
26832,Kosovo,2020-06-13,1384,31.0,921.0,432.0,58,0,0
26833,Kuwait,2020-06-13,35466,0.0,25882.0,9584.0,514,0,834
26834,Kyrgyzstan,2020-06-13,2207,27.0,1722.0,458.0,41,1,54
26835,Laos,2020-06-13,19,0.0,19.0,0.0,0,0,0
26836,Latvia,2020-06-13,1097,28.0,845.0,224.0,1,1,27
26837,Lebanon,2020-06-13,1442,32.0,868.0,542.0,20,1,15
26838,Lesotho,2020-06-13,4,0.0,2.0,2.0,0,0,0
26839,Liberia,2020-06-13,446,32.0,214.0,200.0,25,0,4
26840,Libya,2020-06-13,418,8.0,62.0,348.0,9,2,3
26841,Liechtenstein,2020-06-13,82,1.0,81.0,0.0,0,0,0
26842,Lithuania,2020-06-13,1763,75.0,1416.0,272.0,7,1,16
26843,Luxembourg,2020-06-13,4063,110.0,3922.0,31.0,8,0,4
26844,Madagascar,2020-06-13,1252,0.0,362.0,890.0,12,0,18
26845,Malawi,2020-06-13,529,5.0,66.0,458.0,48,1,1
26846,Malaysia,2020-06-13,8445,0.0,7311.0,1134.0,43,0,143
26847,Maldives,2020-06-13,2013,8.0,1217.0,788.0,10,0,24
26848,Mali,2020-06-13,1776,0.0,1058.0,718.0,24,0,35
26849,Malta,2020-06-13,646,9.0,601.0,36.0,1,0,1
26850,Mauritania,2020-06-13,1682,83.0,311.0,1288.0,110,2,33
26851,Mauritius,2020-06-13,337,0.0,325.0,12.0,0,0,0
26852,Mexico,2020-06-13,142690,16872.0,104078.0,21740.0,3494,424,3202
26853,Moldova,2020-06-13,11459,398.0,6421.0,4640.0,366,13,192
26854,Monaco,2020-06-13,99,4.0,93.0,2.0,0,0,0
26855,Mongolia,2020-06-13,197,0.0,98.0,99.0,0,0,3
26856,Montenegro,2020-06-13,324,9.0,315.0,0.0,0,0,0
26857,Morocco,2020-06-13,8692,212.0,7696.0,784.0,82,0,78
26858,Mozambique,2020-06-13,553,2.0,0.0,551.0,44,0,0
26859,Namibia,2020-06-13,32,0.0,17.0,15.0,1,0,0
26860,Nepal,2020-06-13,5335,18.0,913.0,4404.0,273,2,36
26861,Netherlands,2020-06-13,48847,6076.0,181.0,42590.0,179,4,0
26862,New Zealand,2020-06-13,1504,22.0,1482.0,0.0,0,0,0
26863,Nicaragua,2020-06-13,1464,55.0,953.0,456.0,0,0,0
26864,Niger,2020-06-13,980,66.0,881.0,33.0,2,1,0
26865,Nigeria,2020-06-13,15682,407.0,5101.0,10174.0,501,8,210
26866,North Macedonia,2020-06-13,3895,179.0,1705.0,2011.0,194,8,11
26867,Norway,2020-06-13,8628,242.0,8138.0,248.0,8,0,0
26868,Oman,2020-06-13,22077,0.0,7530.0,14547.0,1006,0,41
26869,Pakistan,2020-06-13,132405,2551.0,50056.0,79798.0,6472,88,9809
26870,Panama,2020-06-13,20059,429.0,13759.0,5871.0,848,8,0
26871,Papua New Guinea,2020-06-13,8,0.0,8.0,0.0,0,0,0
26872,Paraguay,2020-06-13,1261,11.0,647.0,603.0,7,0,14
26873,Peru,2020-06-13,220749,6308.0,111724.0,102717.0,5961,220,4591
26874,Philippines,2020-06-13,25392,0.0,5706.0,19686.0,605,0,252
26875,Poland,2020-06-13,29017,1237.0,14104.0,13676.0,440,15,299
26876,Portugal,2020-06-13,36463,1512.0,22438.0,12513.0,283,7,238
26877,Qatar,2020-06-13,78416,70.0,55252.0,23094.0,1828,0,1956
26878,Romania,2020-06-13,21679,1394.0,15635.0,4650.0,275,14,190
26879,Russia,2020-06-13,519458,0.0,274128.0,245330.0,8697,0,5266
26880,Rwanda,2020-06-13,541,2.0,332.0,207.0,31,0,11
26881,Saint Kitts and Nevis,2020-06-13,15,0.0,15.0,0.0,0,0,0
26882,Saint Lucia,2020-06-13,19,0.0,18.0,1.0,0,0,0
26883,Saint Vincent and the Grenadines,2020-06-13,27,0.0,25.0,2.0,0,0,0
26884,San Marino,2020-06-13,694,42.0,520.0,132.0,0,0,0
26885,Sao Tome and Principe,2020-06-13,659,12.0,176.0,471.0,20,0,20
26886,Saudi Arabia,2020-06-13,123308,932.0,82548.0,39828.0,3366,39,1519
26887,Senegal,2020-06-13,4996,60.0,3228.0,1708.0,145,4,128
26888,Serbia,2020-06-13,12251,253.0,11465.0,533.0,76,1,54
26889,Seychelles,2020-06-13,11,0.0,11.0,0.0,0,0,0
26890,Sierra Leone,2020-06-13,1132,51.0,670.0,411.0,29,0,22
26891,Singapore,2020-06-13,40197,26.0,28808.0,11363.0,347,1,768
26892,Slovakia,2020-06-13,1545,28.0,1410.0,107.0,3,0,1
26893,Slovenia,2020-06-13,1492,109.0,1359.0,24.0,2,0,0
26894,Solomon Islands,2020-06-13,0,0.0,0.0,0.0,0,0,0
26895,Somalia,2020-06-13,2579,87.0,559.0,1933.0,66,2,27
26896,South Africa,2020-06-13,65736,1423.0,36850.0,27463.0,3809,69,1844
26897,South Sudan,2020-06-13,1693,0.0,49.0,1644.0,23,0,1
26898,Spain,2020-06-13,243605,0.0,150376.0,93229.0,396,0,0
26899,Sri Lanka,2020-06-13,1884,0.0,1252.0,632.0,4,0,56
26900,Sudan,2020-06-13,7007,447.0,2556.0,4004.0,128,14,140
26901,Suriname,2020-06-13,196,3.0,9.0,184.0,9,0,0
26902,Sweden,2020-06-13,51409,5120.0,0.0,46289.0,1042,27,0
26903,Switzerland,2020-06-13,31094,1938.0,28800.0,356.0,31,0,0
26904,Syria,2020-06-13,170,0.0,0.0,170.0,6,0,0
26905,Taiwan*,2020-06-13,443,7.0,431.0,5.0,0,0,0
26906,Tajikistan,2020-06-13,4971,50.0,3288.0,1633.0,69,1,130
26907,Tanzania,2020-06-13,509,21.0,183.0,305.0,0,0,0
26908,Thailand,2020-06-13,3134,58.0,2987.0,89.0,5,0,0
26909,Timor-Leste,2020-06-13,24,0.0,0.0,24.0,0,0,0
26910,Togo,2020-06-13,530,13.0,291.0,226.0,5,0,12
26911,Trinidad and Tobago,2020-06-13,117,8.0,109.0,0.0,0,0,0
26912,Tunisia,2020-06-13,1094,49.0,995.0,50.0,1,0,0
26913,Turkey,2020-06-13,176677,4792.0,150087.0,21798.0,1459,14,985
26914,US,2020-06-13,2071911,118270.0,556606.0,1397035.0,25260,770,9220
26915,Uganda,2020-06-13,694,0.0,219.0,475.0,8,0,58
26916,Ukraine,2020-06-13,31177,890.0,14489.0,15798.0,762,10,414
26917,United Arab Emirates,2020-06-13,41990,0.0,26761.0,15229.0,491,0,815
26918,United Kingdom,2020-06-13,272050,39422.0,1283.0,231345.0,888,107,1
26919,Uruguay,2020-06-13,847,23.0,784.0,40.0,0,0,4
26920,Uzbekistan,2020-06-13,4966,19.0,3874.0,1073.0,97,0,116
26921,Venezuela,2020-06-13,2904,24.0,487.0,2393.0,25,1,0
26922,Vietnam,2020-06-13,334,0.0,323.0,11.0,1,0,0
26923,West Bank and Gaza,2020-06-13,489,3.0,415.0,71.0,0,0,1
26924,Western Sahara,2020-06-13,9,1.0,8.0,0.0,0,0,2
26925,Yemen,2020-06-13,705,0.0,39.0,666.0,73,0,11
26926,Zambia,2020-06-13,1357,10.0,1104.0,243.0,36,0,0
26927,Zimbabwe,2020-06-13,356,4.0,54.0,298.0,13,0,3
26928,Afghanistan,2020-06-14,24766,471.0,4725.0,19570.0,664,20,524
26929,Albania,2020-06-14,1521,36.0,1044.0,441.0,57,0,5
26930,Algeria,2020-06-14,10919,767.0,7606.0,2546.0,109,7,186
26931,Andorra,2020-06-14,853,51.0,781.0,21.0,0,0,0
26932,Angola,2020-06-14,140,6.0,61.0,73.0,2,0,0
26933,Antigua and Barbuda,2020-06-14,26,3.0,20.0,3.0,0,0,0
26934,Argentina,2020-06-14,31577,833.0,9564.0,21180.0,1282,18,481
26935,Armenia,2020-06-14,16667,269.0,6214.0,10184.0,663,5,133
26936,Australia,2020-06-14,7335,102.0,6851.0,382.0,15,0,13
26937,Austria,2020-06-14,17109,677.0,16059.0,373.0,31,0,47
26938,Azerbaijan,2020-06-14,9957,119.0,5583.0,4255.0,387,4,274
26939,Bahamas,2020-06-14,103,11.0,68.0,24.0,0,0,0
26940,Bahrain,2020-06-14,18227,42.0,12818.0,5367.0,514,5,627
26941,Bangladesh,2020-06-14,87520,1171.0,18730.0,67619.0,3141,32,902
26942,Barbados,2020-06-14,96,7.0,83.0,6.0,0,0,0
26943,Belarus,2020-06-14,53973,308.0,30103.0,23562.0,732,5,992
26944,Belgium,2020-06-14,60029,9655.0,16589.0,33785.0,111,5,42
26945,Belize,2020-06-14,20,2.0,16.0,2.0,0,0,0
26946,Benin,2020-06-14,442,6.0,228.0,208.0,30,0,6
26947,Bhutan,2020-06-14,66,0.0,21.0,45.0,0,0,0
26948,Bolivia,2020-06-14,18459,611.0,3113.0,14735.0,617,26,345
26949,Bosnia and Herzegovina,2020-06-14,2893,163.0,2119.0,611.0,0,0,0
26950,Botswana,2020-06-14,60,1.0,24.0,35.0,0,0,0
26951,Brazil,2020-06-14,867624,43332.0,469141.0,355151.0,17110,612,9705
26952,Brunei,2020-06-14,141,2.0,138.0,1.0,0,0,0
26953,Bulgaria,2020-06-14,3290,174.0,1730.0,1386.0,24,2,7
26954,Burkina Faso,2020-06-14,894,53.0,799.0,42.0,2,0,0
26955,Burma,2020-06-14,261,6.0,167.0,88.0,0,0,0
26956,Burundi,2020-06-14,85,1.0,45.0,39.0,0,0,0
26957,Cabo Verde,2020-06-14,750,6.0,301.0,443.0,24,0,7
26958,Cambodia,2020-06-14,128,0.0,125.0,3.0,0,0,0
26959,Cameroon,2020-06-14,8681,0.0,4836.0,3845.0,0,0,0
26960,Canada,2020-06-14,100391,8155.0,60668.0,31568.0,361,35,817
26961,Central African Republic,2020-06-14,2057,7.0,363.0,1687.0,0,0,0
26962,Chad,2020-06-14,850,73.0,720.0,57.0,2,1,2
26963,Chile,2020-06-14,208572,3323.0,143704.0,61545.0,6938,222,6408
26964,China,2020-06-14,84335,4616.0,77906.0,1813.0,49,0,7
26965,Colombia,2020-06-14,50939,1667.0,19460.0,29812.0,2193,75,711
26966,Comoros,2020-06-14,176,2.0,114.0,60.0,0,0,0
26967,Congo (Brazzaville),2020-06-14,728,24.0,221.0,483.0,0,0,0
26968,Congo (Kinshasa),2020-06-14,4778,107.0,600.0,4071.0,54,1,5
26969,Costa Rica,2020-06-14,1715,12.0,752.0,951.0,53,0,9
26970,Cote d'Ivoire,2020-06-14,5084,45.0,2505.0,2534.0,236,0,108
26971,Croatia,2020-06-14,2252,107.0,2134.0,11.0,1,0,0
26972,Cuba,2020-06-14,2248,0.0,1948.0,300.0,10,0,25
26973,Cyprus,2020-06-14,983,18.0,807.0,158.0,3,0,0
26974,Czechia,2020-06-14,10024,0.0,7226.0,2798.0,33,0,7
26975,Denmark,2020-06-14,12393,597.0,11268.0,528.0,54,0,33
26976,Djibouti,2020-06-14,4465,43.0,2950.0,1472.0,16,2,127
26977,Dominica,2020-06-14,18,0.0,16.0,2.0,0,0,0
26978,Dominican Republic,2020-06-14,22962,592.0,13320.0,9050.0,390,15,236
26979,Ecuador,2020-06-14,46751,3896.0,23064.0,19791.0,395,22,199
26980,Egypt,2020-06-14,44598,0.0,11931.0,32667.0,1618,0,402
26981,El Salvador,2020-06-14,3720,74.0,1846.0,1800.0,117,2,108
26982,Equatorial Guinea,2020-06-14,1306,12.0,200.0,1094.0,0,0,0
26983,Eritrea,2020-06-14,96,0.0,39.0,57.0,31,0,0
26984,Estonia,2020-06-14,1973,69.0,1705.0,199.0,0,0,0
26985,Eswatini,2020-06-14,490,4.0,249.0,237.0,4,1,2
26986,Ethiopia,2020-06-14,3345,57.0,545.0,2743.0,179,2,50
26987,Fiji,2020-06-14,18,0.0,18.0,0.0,0,0,0
26988,Finland,2020-06-14,7104,326.0,6200.0,578.0,17,1,0
26989,France,2020-06-14,194479,29410.0,72982.0,92087.0,407,9,51
26990,Gabon,2020-06-14,3463,23.0,1024.0,2416.0,0,0,0
26991,Gambia,2020-06-14,28,1.0,24.0,3.0,0,0,0
26992,Georgia,2020-06-14,864,14.0,703.0,147.0,13,0,1
26993,Germany,2020-06-14,187518,0.0,172089.0,15429.0,251,0,119
26994,Ghana,2020-06-14,11964,54.0,4258.0,7652.0,846,6,279
26995,Greece,2020-06-14,3121,183.0,1374.0,1564.0,9,0,0
26996,Grenada,2020-06-14,23,0.0,22.0,1.0,0,0,0
26997,Guatemala,2020-06-14,9845,384.0,1886.0,7575.0,354,17,82
26998,Guinea,2020-06-14,4532,25.0,3234.0,1273.0,48,0,21
26999,Guinea-Bissau,2020-06-14,1460,15.0,153.0,1292.0,0,0,0
27000,Guyana,2020-06-14,159,0.0,99.0,60.0,0,0,4
27001,Haiti,2020-06-14,4165,70.0,24.0,4071.0,0,0,0
27002,Holy See,2020-06-14,12,0.0,12.0,0.0,0,0,0
27003,Honduras,2020-06-14,8858,312.0,967.0,7579.0,403,2,73
27004,Hungary,2020-06-14,4069,562.0,2482.0,1025.0,5,3,6
27005,Iceland,2020-06-14,1810,10.0,1796.0,4.0,2,0,2
27006,India,2020-06-14,332424,9520.0,169798.0,153106.0,11502,325,7419
27007,Indonesia,2020-06-14,38277,2134.0,14531.0,21612.0,857,43,755
27008,Iran,2020-06-14,187427,8837.0,148674.0,29916.0,2472,107,1926
27009,Iraq,2020-06-14,20209,607.0,8121.0,11481.0,1259,58,606
27010,Ireland,2020-06-14,25303,1706.0,22698.0,899.0,8,1,0
27011,Israel,2020-06-14,19055,0.0,15375.0,3680.0,83,0,18
27012,Italy,2020-06-14,236989,34345.0,176370.0,26274.0,338,44,1505
27013,Jamaica,2020-06-14,617,10.0,420.0,187.0,2,0,0
27014,Japan,2020-06-14,17369,927.0,15514.0,928.0,76,0,56
27015,Jordan,2020-06-14,961,9.0,682.0,270.0,8,0,4
27016,Kazakhstan,2020-06-14,14496,77.0,9188.0,5231.0,258,4,359
27017,Kenya,2020-06-14,3594,103.0,1253.0,2238.0,137,3,32
27018,"Korea, South",2020-06-14,12121,0.0,10730.0,1391.0,36,0,12
27019,Kosovo,2020-06-14,1437,32.0,928.0,477.0,53,1,7
27020,Kuwait,2020-06-14,35920,0.0,26759.0,9161.0,454,0,877
27021,Kyrgyzstan,2020-06-14,2285,27.0,1791.0,467.0,78,0,69
27022,Laos,2020-06-14,19,0.0,19.0,0.0,0,0,0
27023,Latvia,2020-06-14,1097,28.0,845.0,224.0,0,0,0
27024,Lebanon,2020-06-14,1446,32.0,868.0,546.0,4,0,0
27025,Lesotho,2020-06-14,4,0.0,2.0,2.0,0,0,0
27026,Liberia,2020-06-14,458,32.0,219.0,207.0,12,0,5
27027,Libya,2020-06-14,454,10.0,63.0,381.0,36,2,1
27028,Liechtenstein,2020-06-14,82,1.0,81.0,0.0,0,0,0
27029,Lithuania,2020-06-14,1768,75.0,1427.0,266.0,5,0,11
27030,Luxembourg,2020-06-14,4070,110.0,3929.0,31.0,7,0,7
27031,Madagascar,2020-06-14,1272,0.0,367.0,905.0,20,0,5
27032,Malawi,2020-06-14,547,6.0,69.0,472.0,18,1,3
27033,Malaysia,2020-06-14,8453,0.0,7346.0,1107.0,8,0,35
27034,Maldives,2020-06-14,2035,8.0,1311.0,716.0,22,0,94
27035,Mali,2020-06-14,1809,0.0,1088.0,721.0,33,0,30
27036,Malta,2020-06-14,649,9.0,603.0,37.0,3,0,2
27037,Mauritania,2020-06-14,1783,87.0,332.0,1364.0,101,4,21
27038,Mauritius,2020-06-14,337,0.0,325.0,12.0,0,0,0
27039,Mexico,2020-06-14,146837,17141.0,107298.0,22398.0,4147,269,3220
27040,Moldova,2020-06-14,11740,406.0,6623.0,4711.0,281,8,202
27041,Monaco,2020-06-14,99,4.0,93.0,2.0,0,0,0
27042,Mongolia,2020-06-14,197,0.0,98.0,99.0,0,0,0
27043,Montenegro,2020-06-14,325,9.0,315.0,1.0,1,0,0
27044,Morocco,2020-06-14,8793,212.0,7765.0,816.0,101,0,69
27045,Mozambique,2020-06-14,583,3.0,0.0,580.0,30,1,0
27046,Namibia,2020-06-14,32,0.0,17.0,15.0,0,0,0
27047,Nepal,2020-06-14,5760,19.0,974.0,4767.0,425,1,61
27048,Netherlands,2020-06-14,48990,6078.0,181.0,42731.0,143,2,0
27049,New Zealand,2020-06-14,1504,22.0,1482.0,0.0,0,0,0
27050,Nicaragua,2020-06-14,1464,55.0,953.0,456.0,0,0,0
27051,Niger,2020-06-14,980,66.0,885.0,29.0,0,0,4
27052,Nigeria,2020-06-14,16085,420.0,5220.0,10445.0,403,13,119
27053,North Macedonia,2020-06-14,4057,188.0,1710.0,2159.0,162,9,5
27054,Norway,2020-06-14,8631,242.0,8138.0,251.0,3,0,0
27055,Oman,2020-06-14,23481,0.0,8454.0,15027.0,1404,0,924
27056,Pakistan,2020-06-14,144478,2729.0,53721.0,88028.0,12073,178,3665
27057,Panama,2020-06-14,21418,437.0,13766.0,7215.0,1359,8,7
27058,Papua New Guinea,2020-06-14,8,0.0,8.0,0.0,0,0,0
27059,Paraguay,2020-06-14,1289,11.0,650.0,628.0,28,0,3
27060,Peru,2020-06-14,229736,6688.0,115579.0,107469.0,8987,380,3855
27061,Philippines,2020-06-14,25930,0.0,5954.0,19976.0,538,0,248
27062,Poland,2020-06-14,29392,1247.0,14226.0,13919.0,375,10,122
27063,Portugal,2020-06-14,36690,1517.0,22669.0,12504.0,227,5,231
27064,Qatar,2020-06-14,79602,73.0,56898.0,22631.0,1186,3,1646
27065,Romania,2020-06-14,21999,1410.0,15719.0,4870.0,320,16,84
27066,Russia,2020-06-14,528267,0.0,279536.0,248731.0,8809,0,5408
27067,Rwanda,2020-06-14,582,2.0,332.0,248.0,41,0,0
27068,Saint Kitts and Nevis,2020-06-14,15,0.0,15.0,0.0,0,0,0
27069,Saint Lucia,2020-06-14,19,0.0,18.0,1.0,0,0,0
27070,Saint Vincent and the Grenadines,2020-06-14,27,0.0,25.0,2.0,0,0,0
27071,San Marino,2020-06-14,694,42.0,520.0,132.0,0,0,0
27072,Sao Tome and Principe,2020-06-14,661,12.0,177.0,472.0,2,0,1
27073,Saudi Arabia,2020-06-14,127541,972.0,84720.0,41849.0,4233,40,2172
27074,Senegal,2020-06-14,5090,60.0,3344.0,1686.0,94,0,116
27075,Serbia,2020-06-14,12310,254.0,11511.0,545.0,59,1,46
27076,Seychelles,2020-06-14,11,0.0,11.0,0.0,0,0,0
27077,Sierra Leone,2020-06-14,1169,51.0,680.0,438.0,37,0,10
27078,Singapore,2020-06-14,40604,26.0,29589.0,10989.0,407,0,781
27079,Slovakia,2020-06-14,1548,28.0,1410.0,110.0,3,0,0
27080,Slovenia,2020-06-14,1495,109.0,1359.0,27.0,3,0,0
27081,Solomon Islands,2020-06-14,0,0.0,0.0,0.0,0,0,0
27082,Somalia,2020-06-14,2618,88.0,577.0,1953.0,39,1,18
27083,South Africa,2020-06-14,70038,1480.0,38531.0,30027.0,4302,57,1681
27084,South Sudan,2020-06-14,1693,0.0,49.0,1644.0,0,0,0
27085,Spain,2020-06-14,243928,0.0,150376.0,93552.0,323,0,0
27086,Sri Lanka,2020-06-14,1889,0.0,1287.0,602.0,5,0,35
27087,Sudan,2020-06-14,7220,459.0,2610.0,4151.0,213,12,54
27088,Suriname,2020-06-14,208,3.0,9.0,196.0,12,0,0
27089,Sweden,2020-06-14,51827,5151.0,0.0,46676.0,418,31,0
27090,Switzerland,2020-06-14,31117,1938.0,28800.0,379.0,23,0,0
27091,Syria,2020-06-14,177,0.0,0.0,177.0,7,0,0
27092,Taiwan*,2020-06-14,443,7.0,431.0,5.0,0,0,0
27093,Tajikistan,2020-06-14,5035,50.0,3409.0,1576.0,64,0,121
27094,Tanzania,2020-06-14,509,21.0,183.0,305.0,0,0,0
27095,Thailand,2020-06-14,3135,58.0,2987.0,90.0,1,0,0
27096,Timor-Leste,2020-06-14,24,0.0,0.0,24.0,0,0,0
27097,Togo,2020-06-14,530,13.0,291.0,226.0,0,0,0
27098,Trinidad and Tobago,2020-06-14,123,8.0,109.0,6.0,6,0,0
27099,Tunisia,2020-06-14,1096,49.0,998.0,49.0,2,0,3
27100,Turkey,2020-06-14,178239,4807.0,151417.0,22015.0,1562,15,1330
27101,US,2020-06-14,2091283,118578.0,561816.0,1410889.0,19372,308,5210
27102,Uganda,2020-06-14,696,0.0,240.0,456.0,2,0,21
27103,Ukraine,2020-06-14,31851,899.0,14596.0,16356.0,674,9,107
27104,United Arab Emirates,2020-06-14,42294,0.0,27462.0,14832.0,304,0,701
27105,United Kingdom,2020-06-14,272857,39449.0,1283.0,232125.0,807,27,0
27106,Uruguay,2020-06-14,848,23.0,788.0,37.0,1,0,4
27107,Uzbekistan,2020-06-14,5080,19.0,3943.0,1118.0,114,0,69
27108,Venezuela,2020-06-14,2978,25.0,835.0,2118.0,74,1,348
27109,Vietnam,2020-06-14,334,0.0,323.0,11.0,0,0,0
27110,West Bank and Gaza,2020-06-14,492,3.0,415.0,74.0,3,0,0
27111,Western Sahara,2020-06-14,9,1.0,8.0,0.0,0,0,0
27112,Yemen,2020-06-14,728,0.0,53.0,675.0,23,0,14
27113,Zambia,2020-06-14,1358,11.0,1122.0,225.0,1,1,18
27114,Zimbabwe,2020-06-14,383,4.0,54.0,325.0,27,0,0
27115,Afghanistan,2020-06-15,25527,478.0,5164.0,19885.0,761,7,439
27116,Albania,2020-06-15,1590,36.0,1055.0,499.0,69,0,11
27117,Algeria,2020-06-15,11031,777.0,7735.0,2519.0,112,10,129
27118,Andorra,2020-06-15,853,51.0,789.0,13.0,0,0,8
27119,Angola,2020-06-15,142,6.0,64.0,72.0,2,0,3
27120,Antigua and Barbuda,2020-06-15,26,3.0,20.0,3.0,0,0,0
27121,Argentina,2020-06-15,32785,854.0,9891.0,22040.0,1208,21,327
27122,Armenia,2020-06-15,17064,285.0,6276.0,10503.0,397,16,62
27123,Australia,2020-06-15,7347,102.0,6856.0,389.0,12,0,5
27124,Austria,2020-06-15,17135,678.0,16066.0,391.0,26,1,7
27125,Azerbaijan,2020-06-15,10324,122.0,5739.0,4463.0,367,3,156
27126,Bahamas,2020-06-15,103,11.0,68.0,24.0,0,0,0
27127,Bahrain,2020-06-15,19013,46.0,13267.0,5700.0,786,4,449
27128,Bangladesh,2020-06-15,90619,1209.0,18731.0,70679.0,3099,38,1
27129,Barbados,2020-06-15,97,7.0,83.0,7.0,1,0,0
27130,Belarus,2020-06-15,54680,312.0,30420.0,23948.0,707,4,317
27131,Belgium,2020-06-15,60100,9661.0,16610.0,33829.0,71,6,21
27132,Belize,2020-06-15,21,2.0,16.0,3.0,1,0,0
27133,Benin,2020-06-15,483,9.0,232.0,242.0,41,3,4
27134,Bhutan,2020-06-15,67,0.0,22.0,45.0,1,0,1
27135,Bolivia,2020-06-15,19073,632.0,3430.0,15011.0,614,21,317
27136,Bosnia and Herzegovina,2020-06-15,3040,165.0,2162.0,713.0,147,2,43
27137,Botswana,2020-06-15,60,1.0,24.0,35.0,0,0,0
27138,Brazil,2020-06-15,888271,43959.0,477709.0,366603.0,20647,627,8568
27139,Brunei,2020-06-15,141,2.0,138.0,1.0,0,0,0
27140,Bulgaria,2020-06-15,3341,176.0,1784.0,1381.0,51,2,54
27141,Burkina Faso,2020-06-15,894,53.0,804.0,37.0,0,0,5
27142,Burma,2020-06-15,262,6.0,175.0,81.0,1,0,8
27143,Burundi,2020-06-15,85,1.0,45.0,39.0,0,0,0
27144,Cabo Verde,2020-06-15,760,7.0,340.0,413.0,10,1,39
